status_id,permalink,created_time,share_text,image_text_py,image_text_ms,ms_cv_caption,clarifai_tags,clarifai_tags_prob,reposted,original,repost,repost_order,times_repost,days_bet_repost
1405630409737397_1702499210050514,https://www.facebook.com/1405630409737397_1702499210050514,6/01/2017 9:00,Why me?,"when I'm on a diet and my boss
brings la rosca de reyes
QuÈ triste","when I'm on a diet and my boss
brings la rosca de reyes
QuÈ triste",person talking on a cell phone,"people,indoors,horizontal,adult,woman,sit,portrait,vertical,contemplation,sitting,table,side view,happiness,headshot,cheerful,music,communication,concentration,man,enjoyment","0.9920368,0.98852944,0.98187375,0.981212,0.9674209,0.9566026,0.95550334,0.886111,0.8773385,0.8704804,0.8667412,0.8610725,0.8580662,0.84848356,0.84207106,0.8331926,0.83223116,0.8133114,0.8094736,0.8057867",0,1,0,,,
1405630409737397_1717249758575459,https://www.facebook.com/1405630409737397_1717249758575459,3/02/2017 9:00,Just a little one...,"when I'm on a diet but
can't quit eating tacos","when I'm on a diet but
can't quit eating tacos",a person holding a plate of food,"food,horizontal,indoors,plate,leaf,freshness,seafood,meal,dinner,vertical,table,variation,restaurant,sushi,tray,slice,luxury,fish,preparation,lunch","0.9646903,0.95661175,0.95115745,0.92474735,0.9141134,0.90971035,0.90151894,0.88079107,0.86648273,0.85528326,0.8489063,0.846954,0.8378457,0.8294258,0.82508945,0.8226124,0.82037795,0.8179692,0.81651604,0.80616844",1,1,0,0,1,0
1405630409737397_1738284229805345,https://www.facebook.com/1405630409737397_1738284229805345,17/03/2017 2:00,Just a little one...,"when I'm on a diet but
can't quit eating tacos","when I'm on a diet but
can't quit eating tacos",a person holding a plate of food,"food,horizontal,indoors,plate,seafood,leaf,freshness,meal,dinner,fish,sushi,table,restaurant,vertical,slice,variation,preparation,lunch,tray,vegetable","0.9644613,0.9565009,0.9479617,0.9225614,0.9180485,0.90811723,0.90268767,0.8797598,0.87633824,0.8473251,0.84419745,0.84054095,0.8405393,0.83737653,0.83546937,0.82924527,0.82040954,0.81276286,0.80967224,0.79522824",1,0,1,1,1,42
1405630409737397_1577606079206495,https://www.facebook.com/1405630409737397_1577606079206495,6/04/2016 22:00,Worth it.,"when I'm on a diet but
my mom buys pan dulce
MY WEIGHT DOESN'T DEFINE WHO I AM.","when I'm on a diet but
my mom buys pan dulce
MY WEIGHT DOESN'T DEFINE WHO I AM.",Lamar Odom holding a cell phone,"people,woman,portrait,adult,horizontal,headshot,indoors,happiness,fashion,modern,vertical,contemplation,relaxation,music,cheerful,dress,desktop,communication,nightclub,light","0.9901912,0.9886502,0.98360723,0.97778744,0.93260103,0.9078111,0.89501584,0.89211154,0.8879452,0.88618255,0.8637661,0.8563284,0.8477419,0.82576096,0.82285255,0.8043729,0.7983093,0.79766405,0.78624713,0.7831876",0,1,0,,,
1405630409737397_1547382615562175,https://www.facebook.com/1405630409737397_1547382615562175,30/01/2016 10:00,Kill me.,"when I'm on a diet:
QUIERO TACOS","when I'm on a diet:
QUIERO TACOS",a little girl is brushing her teeth,"portrait,woman,face,adult,young,people,beautiful,funny,stress,person,surprise,head,child,girl,cute,love,happiness,hand,health,skin","0.9610001,0.9456078,0.942582,0.9174563,0.9128728,0.9075825,0.9049241,0.902636,0.8991833,0.89707315,0.89474726,0.89076763,0.8878593,0.8876106,0.88759744,0.8856245,0.8748454,0.8722154,0.8599762,0.8582574",0,1,0,,,
1405630409737397_1727948260838942,https://www.facebook.com/1405630409737397_1727948260838942,22/02/2017 18:00,Tacos running through my mind day and night.,"when I'm on a strict diet and can't
stop thinking about food","when I'm on a strict diet and can't
stop thinking about food",a pair of skis,"paper,text,page,education,business,book,desktop,diary,calendar,knowledge,school,research,number,document,facts,illustration,horizontal,date,monthly,sign","0.9626939,0.9601146,0.94530153,0.9319968,0.9259,0.90962625,0.8808086,0.87397987,0.8673053,0.86228347,0.8594877,0.84936774,0.7965255,0.78294474,0.7777426,0.77232385,0.7642807,0.7627173,0.7626158,0.7609832",0,1,0,,,
1405630409737397_1620715738228862,https://www.facebook.com/1405630409737397_1620715738228862,17/07/2016 8:00,This game will be the end of me.,"when I'm playing
pokemon go and a
clefairy runs away
øA DONDE
CHINGADO VAS?","when I'm playing
pokemon go and a
clefairy runs away
øA DONDE
CHINGADO VAS?",a woman holding a sign,"people,adult,portrait,indoors,vertical,business,text,horizontal,woman,man,content,headshot,happiness,confidence,cheerful,communication,education,attitude,focus,leadership","0.99420226,0.99130034,0.9782418,0.97598004,0.9709145,0.9679142,0.9672437,0.96607244,0.9596478,0.95151865,0.9514536,0.9398503,0.9128359,0.8998865,0.8939334,0.8881289,0.8857516,0.8831949,0.8221651,0.8191618",0,1,0,,,
1405630409737397_1760883644212070,https://www.facebook.com/1405630409737397_1760883644212070,25/04/2017 20:00,"Girl, what's wrong with you?!","when I'm talking about selena and
someone confuses her with selena
gomez","when I'm talking about selena and
someone confuses her with selena
gomez",Rihanna et al. that are posing for a photo,"woman,people,isolated,man,group,young,sit,music,portrait,friendship,indoors,adult,entertainment,desktop,fun,fashion,looking,sexy,television,adolescent","0.9878428,0.9664527,0.94559765,0.945362,0.9433197,0.9341048,0.92459506,0.91918904,0.90127623,0.90023553,0.8998575,0.8994484,0.8955455,0.8942661,0.8786844,0.8701681,0.8653177,0.8512172,0.85121316,0.84721965",1,1,0,0,2,0
1405630409737397_1775154156118352,https://www.facebook.com/1405630409737397_1775154156118352,2/06/2017 6:00,"Girl, what's wrong with you?!","when I'm talking about selena and
someone confuses her with selena
gomez","when I'm talking about selena and
someone confuses her with selena
gomez",Rihanna et al. posing for a photo,"woman,people,isolated,group,man,young,sit,music,portrait,friendship,desktop,entertainment,adult,indoors,fun,looking,fashion,adolescent,family,sexy","0.988279,0.9652167,0.9451509,0.94156814,0.94143176,0.935839,0.9255077,0.9189085,0.9025774,0.9022763,0.8971557,0.8930954,0.8930267,0.8893484,0.87835324,0.8698439,0.86888176,0.8499755,0.84705174,0.84581596",1,0,1,1,2,37
1405630409737397_1804310286536072,https://www.facebook.com/1405630409737397_1804310286536072,23/07/2017 17:00,"Girl, what's wrong with you?!","when I'm talking about selena and
someone confuses her with selena
gomez","when I'm talking about selena and
someone confuses her with selena
gomez",Rihanna et al. posing for a photo,"woman,people,music,young,sit,entertainment,friendship,man,group,car,nightlife,adult,sexy,fashion,event,glamour,desktop,fun,adolescent,party","0.99229085,0.9672481,0.9582778,0.9388344,0.93851,0.93582696,0.9248576,0.9223536,0.9200454,0.91908705,0.90976954,0.89061,0.88863206,0.88559175,0.88090897,0.87746745,0.8771464,0.8724398,0.8680679,0.86633354",1,0,1,2,2,51
1405630409737397_1713100908990344,https://www.facebook.com/1405630409737397_1713100908990344,25/01/2017 21:00,If you say so!,"when I'm visiting a friend and
she tells me siÈntate, est·s
en tu casa","when I'm visiting a friend and
she tells me siÈntate, est·s
en tu casa",person laying on a bed,"young,woman,family,people,cute,fun,one,funny,humor,illustration,person,girl,desktop,animal,child,indoors,sit,little,horizontal,adult","0.9499432,0.94463086,0.93742764,0.9278749,0.92384386,0.9176103,0.9014033,0.89539295,0.8927028,0.8832371,0.881492,0.8758134,0.87579924,0.8756008,0.87428474,0.8592706,0.8579993,0.8575914,0.85637546,0.8542748",1,1,0,0,1,0
1405630409737397_1728943034072798,https://www.facebook.com/1405630409737397_1728943034072798,25/02/2017 8:00,If you say so!,"when I'm visiting a friend and
she tells me siÈntate, est·s
en tu casa","when I'm visiting a friend and
she tells me siÈntate, est·s
en tu casa",person laying on a bed,"young,woman,family,people,cute,fun,one,funny,humor,illustration,animal,person,child,desktop,girl,indoors,little,sit,horizontal,adult","0.9495632,0.9438952,0.9362391,0.92741156,0.9248888,0.9174949,0.9010886,0.89562106,0.89454764,0.882583,0.8799553,0.8791686,0.8742385,0.87403023,0.87318367,0.86029625,0.8596741,0.8593865,0.8571024,0.8533823",1,0,1,1,1,30
1405630409737397_1538900616410375,https://www.facebook.com/1405630409737397_1538900616410375,9/01/2016 14:01,Me tonight.,"when I'm waiting
for my uber to arrive
One more for the road.
One more for justÖ doin' life.","when I'm waiting
for my uber to arrive
One more for the road.
One more for justÖ doin' life.",a couple of people that are posing for a photo,"people,adult,woman,horizontal,indoors,battle,redhead,togetherness,friendship,quarrel,couple,love,relaxation,sit,family,happiness,enjoyment,man,portrait,separation","0.9961045,0.9947629,0.99277717,0.9890783,0.9865308,0.9743365,0.96583986,0.9651605,0.9650686,0.9613032,0.9598782,0.93726754,0.93320006,0.92819357,0.923069,0.9217273,0.9163021,0.9150932,0.9133582,0.90352255",0,1,0,,,
1405630409737397_1738332819800486,https://www.facebook.com/1405630409737397_1738332819800486,16/03/2017 17:00,This was me at the end of Teresa.,"when I'm watching the final
episode of a telenovela
I know that one day
I will find a man.","when I'm watching the final
episode of a telenovela
I know that one day
I will find a man.",a woman posing for a picture,"woman,horizontal,indoors,adult,people,portrait,dark,attitude,fashion,togetherness,music,enjoyment,vertical,headshot,wear,jewelry,outdoors,sit,looking,man","0.9928141,0.9846052,0.9840698,0.98269385,0.97593343,0.969345,0.93875146,0.93356836,0.92350984,0.8412991,0.8098246,0.80971354,0.80647826,0.80552197,0.8054454,0.80255026,0.8021954,0.799015,0.7800052,0.7735848",1,1,0,0,2,0
1405630409737397_1754803548153413,https://www.facebook.com/1405630409737397_1754803548153413,16/04/2017 2:00,This was me at the end of Teresa.,"when I'm watching the final
episode of a telenovela
I know that one day
I will find a man.","when I'm watching the final
episode of a telenovela
I know that one day
I will find a man.",a woman posing for a picture,"woman,horizontal,indoors,adult,people,portrait,dark,attitude,fashion,togetherness,enjoyment,music,vertical,headshot,wear,jewelry,outdoors,sit,looking,facial expression","0.9927292,0.984528,0.98404896,0.98291963,0.9762094,0.9695703,0.9379515,0.93434805,0.9228197,0.8416184,0.8109558,0.809804,0.8086184,0.80658984,0.805588,0.8030274,0.8021138,0.79813087,0.7787597,0.7747",1,0,1,1,2,30
1405630409737397_1772308629736238,https://www.facebook.com/1405630409737397_1772308629736238,21/05/2017 7:00,This was me at the end of Teresa.,"when I'm watching the final
episode of a telenovela
I know that one day
I will find a man.","when I'm watching the final
episode of a telenovela
I know that one day
I will find a man.",a woman posing for a photo,"woman,indoors,horizontal,adult,people,portrait,dark,attitude,fashion,togetherness,vertical,music,wear,enjoyment,jewelry,headshot,sit,outdoors,man,looking","0.99253297,0.9845271,0.9832862,0.9830928,0.97621953,0.9718863,0.9382137,0.937043,0.92416745,0.8440968,0.81183743,0.81037503,0.8081273,0.80634713,0.8017711,0.8004489,0.7997366,0.7945454,0.7874155,0.78680843",1,0,1,2,2,35
1405630409737397_1601925026774600,https://www.facebook.com/1405630409737397_1601925026774600,1/06/2016 22:00,No pos ya no.,"when it takes him more
than 3 secs to text back
NI PEDO
LA VIDA SIGUE","when it takes him more
than 3 secs to text back
NI PEDO
LA VIDA SIGUE",two men in suits and ties,"people,adult,horizontal,woman,portrait,illustration,indoors,communication,man,vertical,sit,sitting,business,happiness,cheerful,relaxation,outdoors,sadness,dress,content","0.9914193,0.9881091,0.9728382,0.9657439,0.96166086,0.9607494,0.95964897,0.9192747,0.8937175,0.8864324,0.8861519,0.78708696,0.7691697,0.7567055,0.7537266,0.7492745,0.74384534,0.7085991,0.7016276,0.70128083",1,1,0,0,1,0
1405630409737397_1630551290578640,https://www.facebook.com/1405630409737397_1630551290578640,7/08/2016 20:00,No pos ya no.,"when it takes him more
than 3 secs to text back
NI PEDO
LA VIDA SIGUE","when it takes him more
than 3 secs to text back
NI PEDO
LA VIDA SIGUE",a person on a bench,"people,adult,horizontal,woman,indoors,illustration,portrait,communication,man,sit,vertical,sitting,business,relaxation,cheerful,happiness,outdoors,fatigue,sadness,side view","0.99237776,0.9894751,0.9749076,0.9670779,0.96533334,0.9651483,0.9628931,0.9259646,0.9047822,0.897051,0.89458567,0.80061567,0.77490664,0.76236296,0.76038086,0.75581014,0.7375653,0.71663356,0.7078419,0.7052058",1,0,1,1,1,67
1405630409737397_1610264625940640,https://www.facebook.com/1405630409737397_1610264625940640,21/06/2016 22:00,It's like she's trying to kill me.,"when it's 104 degrees and
your mom makes caldo de res","when it's 104 degrees and
your mom makes caldo de res",Michael Jordan is looking at the camera,"man,people,athlete,portrait,competition,adult,one,bald,strength,basketball,wear,soccer,serious,horizontal,indoors,battle,football,race (competition),championship,basketball player","0.9880575,0.98328257,0.9737766,0.9615443,0.9576273,0.93264353,0.9278262,0.90418637,0.9028102,0.89788926,0.8890528,0.8827463,0.87956583,0.8658397,0.8655646,0.8392414,0.83684766,0.7918433,0.78037506,0.7499707",0,1,0,,,
1405630409737397_1583352695298500,https://www.facebook.com/1405630409737397_1583352695298500,20/04/2016 13:00,All about that green...cilantro.,"when it's 420 but your
mom is on facebook","when it's 420 but your
mom is on facebook",broccoli and lettuce,"parsley,no person,ingredients,leaf,isolate,food,health,vegetable,lettuce,cluster,spice,cooking,vitamin,coriander,celery stalk,nature,taste,freshness,flora,aromatic","0.99934256,0.99766034,0.996493,0.995286,0.99264055,0.991698,0.99158704,0.98827493,0.9855834,0.9843025,0.9827533,0.9796516,0.9713874,0.96817493,0.96243536,0.9620187,0.9602529,0.9592576,0.95525336,0.9523181",1,1,0,0,1,0
1405630409737397_1757727767860991,https://www.facebook.com/1405630409737397_1757727767860991,20/04/2017 7:00,All about that greenÖcilantro.,"when it's 420 but your
mom is on facebook","when it's 420 but your
mom is on facebook",broccoli and lettuce,"parsley,no person,ingredients,leaf,isolate,health,food,vegetable,lettuce,cluster,spice,cooking,vitamin,coriander,nature,taste,celery stalk,freshness,cilantro,flora","0.99937046,0.99786955,0.99663746,0.9952551,0.9932548,0.9918673,0.99089354,0.98584867,0.9846494,0.98415303,0.9811138,0.97839254,0.9712769,0.9699561,0.96297646,0.9620173,0.9601176,0.9561759,0.9549235,0.95391667",1,0,1,1,1,365
1405630409737397_1785779375055830,https://www.facebook.com/1405630409737397_1785779375055830,16/06/2017 1:00,I'm not leaving until this song is over.,"when it's last call and they play
tragos de amargo licor","when it's last call and they play
tragos de amargo licor",a group of people smiling in front of a crowd,"people,adult,man,woman,business,horizontal,indoors,portrait,togetherness,communication,friendship,shouting,happiness,battle,meeting,cheerful,frustration,politician,administration,couple","0.98676664,0.9795939,0.9712821,0.9680813,0.9511818,0.941151,0.9279494,0.922696,0.89886916,0.89211905,0.8755679,0.8667459,0.8665021,0.85093784,0.82197785,0.79531455,0.79038364,0.7837887,0.7797737,0.73565805",0,1,0,,,
1405630409737397_1608775332756236,https://www.facebook.com/1405630409737397_1608775332756236,17/06/2016 20:00,Story of my life.,"when it's pay day, but bills
are overdue
YA WEY!","when it's pay day, but bills
are overdue
YA WEY!",person wearing a hat,"portrait,headshot,people,adult,man,indoors,vertical,facial expression,horizontal,stubble,happiness,shouting,furious,staring,lid,confidence,humor,looking,laughing,unshaven","0.99430114,0.9914961,0.9900744,0.98996794,0.98773503,0.9735038,0.9709326,0.96947026,0.9579513,0.9487922,0.9263371,0.9238343,0.9129356,0.8884171,0.88189816,0.8751487,0.859378,0.85818624,0.8548145,0.8528526",0,1,0,,,
1405630409737397_1623001628000273,https://www.facebook.com/1405630409737397_1623001628000273,22/07/2016 0:00,Me every month.,"when it's payday but you
already spent all of your
money at sephora","when it's payday but you
already spent all of your
money at sephora",a woman holding a cell phone,"woman,indoors,sit,pretty,people,coffee,young,relaxation,horizontal,adult,looking,enjoyment,fashion,leisure,family,drink,tea,cute,elegant,breakfast","0.9878427,0.96455836,0.9458873,0.93989396,0.91750324,0.90932024,0.9040233,0.9004191,0.88264966,0.87629247,0.87244725,0.86676383,0.86263394,0.8474505,0.8339231,0.82228434,0.8211992,0.79935443,0.7911887,0.78023326",1,1,0,0,1,0
